transaction_id,user_id,transaction_date,product_category,amount_usd
TX_100467,USR_14545,2025-10-26,High-Yield Savings,1243.18
TX_100468,USR_12383,2025-11-22,High-Yield Savings,1160.1
TX_100469,USR_11825,2024-07-09,Robo-Advisory,62.64
TX_100470,USR_11683,2024-02-25,Crypto,13.6
TX_100471,USR_11198,2024-04-23,Robo-Advisory,301.49
TX_100472,USR_11009,2024-01-26,Equities,2081.1
TX_100473,USR_11771,2024-04-19,Equities,547.39
TX_100474,USR_11707,2025-03-26,Robo-Advisory,424.89
TX_100475,USR_14535,2024-06-01,Equities,79.68
TX_100476,USR_12272,2025-11-04,High-Yield Savings,2929.74
TX_100477,USR_12612,2025-05-15,Robo-Advisory,334.47
TX_100478,USR_14341,2025-09-05,High-Yield Savings,1666.99
TX_100479,USR_11542,2025-04-16,Crypto,315.77
TX_100480,USR_11237,2024-12-26,Robo-Advisory,352.31
TX_100481,USR_12975,2025-06-20,Robo-Advisory,67.54
TX_100482,USR_11724,2024-07-11,High-Yield Savings,1110.59
TX_100483,USR_12263,2025-01-01,Equities,147.11
TX_100484,USR_10282,2024-06-11,Crypto,262.22
TX_100485,USR_12620,2024-09-28,High-Yield Savings,645.33
TX_100486,USR_13286,2025-06-27,Equities,104.37
TX_100487,USR_10171,2024-08-26,High-Yield Savings,861.64
TX_100488,USR_13456,2025-01-23,Robo-Advisory,226.23
TX_100489,USR_11882,2024-01-10,Equities,1478.25
TX_100490,USR_12275,2024-11-23,Robo-Advisory,52.66
TX_100491,USR_12621,2025-08-13,Equities,191.09
TX_100492,USR_10600,2024-12-10,Robo-Advisory,534.83
TX_100493,USR_13790,2025-01-30,Crypto,56.05
TX_100494,USR_12023,2024-03-30,Crypto,400.8
TX_100495,USR_10466,2025-03-27,Equities,263.53
TX_100496,USR_13950,2025-03-22,Equities,941.65
TX_100497,USR_13889,2025-02-13,High-Yield Savings,1383.65
TX_100498,USR_14392,2025-03-19,High-Yield Savings,473.91
TX_100499,USR_12592,2025-07-26,Crypto,117.37
TX_100500,USR_11019,2025-02-02,High-Yield Savings,673.85
TX_100501,USR_11547,2024-01-05,Crypto,373.9
TX_100502,USR_14756,2025-11-02,Robo-Advisory,892.61
TX_100503,USR_14749,2024-04-05,Robo-Advisory,1790.19
TX_100504,USR_14897,2025-06-07,Robo-Advisory,654.58
TX_100505,USR_14436,2024-12-09,Robo-Advisory,796.82
TX_100506,USR_10703,2025-09-12,Robo-Advisory,329.26
TX_100507,USR_10852,2025-05-03,Crypto,108.77
TX_100508,USR_10305,2024-07-26,Crypto,151.89
TX_100509,USR_13578,2025-06-11,High-Yield Savings,2334.09
TX_100510,USR_11933,2024-11-02,Robo-Advisory,442.52
TX_100511,USR_11787,2025-06-27,Crypto,22.79
TX_100512,USR_13787,2025-09-18,Crypto,128.83
TX_100513,USR_10873,2025-09-29,Robo-Advisory,178.29
TX_100514,USR_11581,2024-08-15,Robo-Advisory,122.28
TX_100515,USR_13957,2024-08-16,Robo-Advisory,158.75
TX_100516,USR_14590,2025-01-21,High-Yield Savings,610.82
TX_100517,USR_13332,2025-01-05,High-Yield Savings,330.42
TX_100518,USR_11685,2024-12-13,Crypto,118.11
TX_100519,USR_11605,2025-07-10,Crypto,592.62
TX_100520,USR_10895,2024-01-24,Equities,214.39
TX_100521,USR_13263,2024-01-13,High-Yield Savings,380.31
TX_100522,USR_13424,2025-05-31,Equities,587.4
TX_100523,USR_13853,2025-08-15,Equities,191.44
TX_100524,USR_12346,2024-06-26,Robo-Advisory,404.67
TX_100525,USR_13531,2025-04-04,High-Yield Savings,1265.28
TX_100526,USR_12474,2025-01-09,Robo-Advisory,792.0
TX_100527,USR_11861,2025-11-19,Equities,187.61
TX_100528,USR_12763,2025-02-05,High-Yield Savings,2436.93
TX_100529,USR_14852,2024-10-15,Equities,672.27
TX_100530,USR_10030,2024-07-04,High-Yield Savings,797.53
TX_100531,USR_14007,2025-05-17,Robo-Advisory,129.32
TX_100532,USR_13455,2024-06-10,Equities,187.95
TX_100533,USR_10242,2025-04-02,High-Yield Savings,799.0
TX_100534,USR_14781,2024-01-31,Crypto,72.93
TX_100535,USR_11498,2024-03-19,Equities,518.82
TX_100536,USR_14668,2024-10-09,High-Yield Savings,720.32
TX_100537,USR_13422,2024-07-05,Crypto,49.12
TX_100538,USR_14003,2025-06-22,High-Yield Savings,2021.6
TX_100539,USR_11659,2025-01-09,High-Yield Savings,800.54
TX_100540,USR_13228,2025-01-19,Robo-Advisory,243.08
TX_100541,USR_10598,2024-03-16,Robo-Advisory,364.93
TX_100542,USR_12195,2025-02-10,Equities,180.84
TX_100543,USR_10069,2025-08-21,Robo-Advisory,150.86
TX_100544,USR_11393,2024-05-02,Crypto,47.15
TX_100545,USR_13659,2025-04-12,Crypto,166.26
TX_100546,USR_11649,2024-07-09,Crypto,301.47
TX_100547,USR_12281,2024-09-11,Crypto,88.22
TX_100548,USR_13682,2024-07-30,Robo-Advisory,85.78
TX_100549,USR_12683,2024-10-10,Robo-Advisory,448.62
TX_100550,USR_14562,2024-10-06,High-Yield Savings,7346.51
TX_100551,USR_14652,2024-10-04,Crypto,43.71
TX_100552,USR_14989,2025-04-14,High-Yield Savings,414.68
TX_100553,USR_14931,2024-06-16,Crypto,238.73
TX_100554,USR_11310,2024-07-21,Robo-Advisory,160.1
TX_100555,USR_14713,2024-04-05,Crypto,217.33
TX_100556,USR_14229,2025-09-07,Equities,251.22
TX_100557,USR_14103,2025-10-22,Crypto,215.17
TX_100558,USR_12075,2025-01-18,Equities,685.9
TX_100559,USR_10782,2025-11-09,Equities,877.75
TX_100560,USR_13806,2024-04-18,Crypto,255.82
TX_100561,USR_11333,2024-12-03,Equities,87.24
TX_100562,USR_13717,2024-02-27,Robo-Advisory,360.94
TX_100563,USR_14636,2024-07-16,Robo-Advisory,196.46
TX_100564,USR_11057,2025-11-15,Crypto,216.94
TX_100565,USR_12054,2025-10-01,High-Yield Savings,3480.04
TX_100566,USR_13401,2024-11-30,Equities,330.75
TX_100567,USR_12109,2025-05-11,Equities,164.14
TX_100568,USR_13157,2024-11-13,Robo-Advisory,306.03
TX_100569,USR_13796,2024-06-14,Robo-Advisory,68.2
TX_100570,USR_13648,2025-07-29,Robo-Advisory,81.63
TX_100571,USR_11320,2025-09-11,Crypto,466.88
TX_100572,USR_14417,2025-01-15,High-Yield Savings,281.86
TX_100573,USR_13699,2025-09-19,High-Yield Savings,1215.61
TX_100574,USR_10732,2024-12-09,Robo-Advisory,493.45
TX_100575,USR_13633,2025-08-12,Crypto,110.62
TX_100576,USR_13549,2025-02-07,High-Yield Savings,1665.89
TX_100577,USR_13662,2025-06-23,Crypto,138.0
TX_100578,USR_14644,2024-08-17,High-Yield Savings,7727.79
TX_100579,USR_10604,2025-05-20,Robo-Advisory,49.85
TX_100580,USR_11722,2024-07-19,Robo-Advisory,104.06
TX_100581,USR_12404,2024-01-20,High-Yield Savings,1116.73
TX_100582,USR_13482,2024-04-16,High-Yield Savings,960.51
TX_100583,USR_12812,2025-04-13,High-Yield Savings,217.83
TX_100584,USR_11581,2024-01-22,Crypto,129.14
TX_100585,USR_12278,2024-07-23,Crypto,27.34
TX_100586,USR_12350,2024-02-16,Robo-Advisory,377.38
TX_100587,USR_13623,2024-01-25,Crypto,168.43
TX_100588,USR_10714,2024-05-29,Crypto,20.32
TX_100589,USR_10924,2025-09-05,Equities,364.23
TX_100590,USR_13162,2024-11-12,Crypto,196.28
TX_100591,USR_14153,2025-11-22,Crypto,251.93
TX_100592,USR_14529,2024-04-28,Equities,68.55
TX_100593,USR_14078,2024-05-27,Crypto,104.49
TX_100594,USR_12569,2024-07-26,Robo-Advisory,1342.52
TX_100595,USR_12815,2024-01-20,Crypto,82.62
TX_100596,USR_14578,2025-09-08,High-Yield Savings,1016.6
TX_100597,USR_14462,2025-09-09,High-Yield Savings,526.66
TX_100598,USR_10888,2024-12-23,Robo-Advisory,41.99
TX_100599,USR_13478,2025-11-15,Crypto,360.88
TX_100600,USR_13589,2024-02-06,Robo-Advisory,324.43
TX_100601,USR_11723,2024-05-22,Equities,420.26
TX_100602,USR_11258,2024-05-16,Equities,882.96
TX_100603,USR_10410,2025-09-04,Crypto,33.86
TX_100604,USR_12230,2024-06-20,Robo-Advisory,634.76
TX_100605,USR_13194,2025-10-16,Robo-Advisory,307.08
TX_100606,USR_12205,2025-07-09,Crypto,194.88
TX_100607,USR_12060,2025-09-23,Equities,534.68
TX_100608,USR_13898,2025-09-21,High-Yield Savings,2178.2
TX_100609,USR_12613,2025-01-30,Equities,836.85
TX_100610,USR_11812,2024-08-26,High-Yield Savings,1117.97
TX_100611,USR_11802,2024-06-01,Crypto,284.91
TX_100612,USR_13906,2024-07-20,Robo-Advisory,486.74
TX_100613,USR_10677,2024-02-19,Equities,400.01
TX_100614,USR_12910,2024-05-18,High-Yield Savings,218.81
TX_100615,USR_14713,2024-12-04,Crypto,312.84
TX_100616,USR_12251,2024-10-05,High-Yield Savings,664.73
TX_100617,USR_13004,2024-03-28,Robo-Advisory,538.3
TX_100618,USR_10794,2025-10-16,Equities,789.88
TX_100619,USR_10728,2025-07-28,Crypto,23.33
TX_100620,USR_11693,2025-10-21,Crypto,57.68
TX_100621,USR_14734,2024-12-10,Crypto,273.63
TX_100622,USR_10190,2024-09-04,High-Yield Savings,1148.29
TX_100623,USR_14994,2025-06-05,Robo-Advisory,141.87
TX_100624,USR_11996,2025-09-15,High-Yield Savings,306.81
TX_100625,USR_12107,2024-08-29,Robo-Advisory,195.21
TX_100626,USR_13866,2025-03-20,Crypto,158.37
TX_100627,USR_11489,2025-04-21,High-Yield Savings,621.38
TX_100628,USR_12109,2025-01-08,Robo-Advisory,300.9
TX_100629,USR_10637,2025-07-14,High-Yield Savings,2109.23
TX_100630,USR_14045,2024-02-18,Crypto,57.35
TX_100631,USR_14158,2024-11-27,Robo-Advisory,53.15
TX_100632,USR_12819,2025-06-28,Robo-Advisory,84.43
TX_100633,USR_14111,2025-08-21,Robo-Advisory,106.25
TX_100634,USR_10841,2024-10-05,Equities,119.38
TX_100635,USR_13951,2024-06-29,Equities,310.44
TX_100636,USR_14058,2024-10-19,Robo-Advisory,143.62
TX_100637,USR_13247,2024-08-08,High-Yield Savings,680.79
TX_100638,USR_11216,2025-04-28,Equities,273.28
TX_100639,USR_10898,2025-10-03,Crypto,52.91
TX_100640,USR_12222,2024-01-05,Robo-Advisory,332.09
TX_100641,USR_11257,2025-04-19,Robo-Advisory,108.07
TX_100642,USR_11514,2025-04-14,Crypto,411.67
TX_100643,USR_10416,2024-07-23,High-Yield Savings,560.47
TX_100644,USR_14546,2025-02-19,High-Yield Savings,3774.13
TX_100645,USR_12883,2025-03-17,Crypto,41.59
TX_100646,USR_13826,2025-08-04,High-Yield Savings,208.09
TX_100647,USR_14375,2024-02-09,Robo-Advisory,135.3
TX_100648,USR_14339,2024-12-22,Robo-Advisory,141.68
TX_100649,USR_10674,2024-05-13,Robo-Advisory,520.89
TX_100650,USR_10102,2025-07-28,Crypto,232.47
TX_100651,USR_12357,2024-03-31,Robo-Advisory,86.62
TX_100652,USR_13993,2024-07-15,Crypto,393.88
TX_100653,USR_14027,2024-09-05,High-Yield Savings,624.66
TX_100654,USR_13708,2024-12-04,Robo-Advisory,1334.26
TX_100655,USR_14212,2024-11-01,Equities,1729.34
TX_100656,USR_11495,2025-02-27,Equities,209.35
TX_100657,USR_14858,2025-05-27,Equities,349.89
TX_100658,USR_13392,2025-11-16,Crypto,289.55
TX_100659,USR_13506,2024-05-17,Equities,229.7
TX_100660,USR_12785,2025-09-16,Crypto,99.41
TX_100661,USR_12234,2024-10-31,Equities,156.98
TX_100662,USR_13659,2024-01-14,Robo-Advisory,231.18
TX_100663,USR_14880,2024-02-15,High-Yield Savings,483.61
TX_100664,USR_13732,2025-07-05,Robo-Advisory,61.25
TX_100665,USR_14802,2024-04-23,Crypto,186.32
TX_100666,USR_14891,2024-05-26,Robo-Advisory,157.79
TX_100667,USR_14568,2024-08-29,High-Yield Savings,1010.63
TX_100668,USR_13525,2025-06-12,Robo-Advisory,267.28
TX_100669,USR_13517,2024-07-28,Crypto,143.95
TX_100670,USR_14777,2024-08-19,High-Yield Savings,1866.8
TX_100671,USR_14189,2025-01-04,Equities,682.32
TX_100672,USR_14831,2025-04-01,High-Yield Savings,1809.35
TX_100673,USR_12529,2024-07-11,Crypto,260.69
TX_100674,USR_11913,2024-03-10,Equities,301.37
TX_100675,USR_12457,2024-10-20,Equities,839.08
TX_100676,USR_11150,2024-05-24,High-Yield Savings,633.37
TX_100677,USR_13858,2025-08-07,Robo-Advisory,186.43
TX_100678,USR_14137,2024-05-04,High-Yield Savings,2891.63
TX_100679,USR_14136,2025-01-10,Crypto,178.77
TX_100680,USR_11510,2024-05-25,High-Yield Savings,444.6
TX_100681,USR_13970,2024-08-25,Robo-Advisory,353.6
TX_100682,USR_13915,2024-05-14,Crypto,34.99
TX_100683,USR_13252,2025-02-22,Crypto,55.27
TX_100684,USR_13749,2024-06-20,Crypto,18.67
TX_100685,USR_10743,2024-10-21,Crypto,181.14
TX_100686,USR_12765,2025-06-06,Equities,1529.63
TX_100687,USR_13938,2024-05-04,Robo-Advisory,836.86
TX_100688,USR_12511,2024-09-22,Equities,874.95
TX_100689,USR_11073,2024-05-07,Equities,137.29
TX_100690,USR_13217,2024-12-19,Crypto,288.7
TX_100691,USR_14393,2024-03-16,Equities,51.45
TX_100692,USR_12192,2025-01-27,Robo-Advisory,769.36
TX_100693,USR_10015,2024-12-23,Equities,658.65
TX_100694,USR_13553,2025-09-13,High-Yield Savings,330.88
TX_100695,USR_10106,2024-01-08,Crypto,134.59
TX_100696,USR_14314,2025-11-18,High-Yield Savings,1283.31
TX_100697,USR_12968,2024-01-21,High-Yield Savings,474.61
TX_100698,USR_14466,2024-07-26,Crypto,295.73
TX_100699,USR_13045,2024-04-06,Crypto,117.85
TX_100700,USR_12857,2025-09-06,Robo-Advisory,274.32
TX_100701,USR_14349,2024-09-18,Equities,1136.27
TX_100702,USR_11428,2024-02-28,Robo-Advisory,343.97
TX_100703,USR_12008,2025-06-18,Equities,495.78
TX_100704,USR_13101,2024-11-24,Robo-Advisory,65.38
TX_100705,USR_13636,2025-09-03,Equities,440.08
TX_100706,USR_13471,2025-04-03,Robo-Advisory,760.78
TX_100707,USR_13031,2025-09-21,High-Yield Savings,1219.27
TX_100708,USR_12921,2025-01-30,Robo-Advisory,125.49
TX_100709,USR_14445,2024-07-03,Robo-Advisory,554.62
TX_100710,USR_10878,2025-10-30,Equities,334.88
TX_100711,USR_12512,2024-11-18,Crypto,22.37
TX_100712,USR_10310,2025-07-26,Robo-Advisory,223.04
TX_100713,USR_11114,2025-07-26,High-Yield Savings,1820.17
TX_100714,USR_11321,2025-01-08,High-Yield Savings,3108.82
TX_100715,USR_13396,2024-08-03,Crypto,173.83
TX_100716,USR_14375,2024-01-30,Robo-Advisory,572.37
TX_100717,USR_10966,2024-09-11,Robo-Advisory,440.55
TX_100718,USR_13189,2024-10-09,High-Yield Savings,341.33
TX_100719,USR_10694,2025-04-21,Crypto,631.86
TX_100720,USR_12614,2025-01-14,High-Yield Savings,169.72
TX_100721,USR_10270,2025-06-25,Crypto,58.02
TX_100722,USR_11411,2024-07-01,Crypto,226.21
TX_100723,USR_13027,2024-05-30,Robo-Advisory,68.16
TX_100724,USR_13124,2024-10-19,Equities,469.65
TX_100725,USR_11753,2024-08-07,Equities,548.03
TX_100726,USR_14936,2025-07-28,High-Yield Savings,1495.7
TX_100727,USR_11821,2025-03-10,Robo-Advisory,77.54
TX_100728,USR_14335,2024-12-14,Robo-Advisory,94.75
TX_100729,USR_13285,2025-05-06,Equities,116.17
TX_100730,USR_10360,2024-12-29,High-Yield Savings,325.41
TX_100731,USR_13435,2025-05-07,Crypto,278.49
TX_100732,USR_10733,2024-10-19,Equities,110.37
TX_100733,USR_10851,2025-08-31,Crypto,86.98
TX_100734,USR_10859,2025-09-18,Crypto,12.33
TX_100735,USR_14796,2025-05-25,High-Yield Savings,1830.49
TX_100736,USR_11350,2025-06-26,Crypto,482.66
TX_100737,USR_14084,2024-06-01,Robo-Advisory,131.72
TX_100738,USR_12883,2025-04-01,High-Yield Savings,536.46
TX_100739,USR_13547,2024-06-01,High-Yield Savings,1123.81
TX_100740,USR_14918,2024-12-26,Robo-Advisory,67.17
TX_100741,USR_14192,2025-11-16,Crypto,148.2
TX_100742,USR_10326,2024-10-12,Robo-Advisory,264.73
TX_100743,USR_12120,2025-02-07,High-Yield Savings,711.44
TX_100744,USR_10993,2024-10-05,Equities,653.4
TX_100745,USR_11766,2024-05-06,Crypto,127.66
TX_100746,USR_14428,2025-01-19,Robo-Advisory,582.31
TX_100747,USR_11180,2024-05-22,Equities,699.15
TX_100748,USR_11964,2024-01-21,Robo-Advisory,285.51
TX_100749,USR_12781,2024-10-12,Crypto,67.25
TX_100750,USR_12905,2024-09-11,Equities,64.58
TX_100751,USR_10098,2025-06-06,Crypto,79.62
TX_100752,USR_12779,2024-04-23,High-Yield Savings,1879.53
TX_100753,USR_10243,2024-08-05,Equities,1159.68
TX_100754,USR_14037,2025-10-10,Robo-Advisory,596.13
TX_100755,USR_11500,2025-08-03,Crypto,79.19
TX_100756,USR_12709,2025-07-12,Robo-Advisory,34.1
TX_100757,USR_13053,2024-08-26,Equities,1436.18
TX_100758,USR_14462,2025-11-04,Robo-Advisory,370.27
TX_100759,USR_13226,2025-06-28,Crypto,107.96
TX_100760,USR_11047,2025-04-26,High-Yield Savings,1908.36
TX_100761,USR_14378,2024-03-05,Equities,96.85
TX_100762,USR_11315,2024-06-27,High-Yield Savings,209.2
TX_100763,USR_11386,2025-04-07,High-Yield Savings,1573.88
TX_100764,USR_13920,2025-02-18,Crypto,20.5
TX_100765,USR_11737,2025-01-13,Robo-Advisory,40.11
TX_100766,USR_10421,2024-11-07,Crypto,201.09
TX_100767,USR_13801,2024-07-22,High-Yield Savings,1723.07
TX_100768,USR_11411,2025-03-30,Crypto,89.86
TX_100769,USR_13249,2024-02-14,High-Yield Savings,696.33
TX_100770,USR_14570,2025-06-28,Robo-Advisory,200.03
TX_100771,USR_12452,2024-04-15,Equities,280.23
TX_100772,USR_12083,2025-07-16,Robo-Advisory,202.26
TX_100773,USR_14453,2025-05-17,Equities,152.62
TX_100774,USR_14653,2025-10-06,Crypto,141.56
TX_100775,USR_13678,2024-10-20,Robo-Advisory,243.35
TX_100776,USR_11350,2025-10-06,Equities,597.56
TX_100777,USR_12367,2024-02-25,High-Yield Savings,341.91
TX_100778,USR_14833,2025-08-23,Crypto,23.96
TX_100779,USR_13340,2025-03-26,Equities,870.13
TX_100780,USR_12572,2024-11-03,Crypto,361.67
TX_100781,USR_14120,2024-10-18,Crypto,38.32
TX_100782,USR_13844,2025-01-10,High-Yield Savings,745.49
TX_100783,USR_10639,2025-04-20,High-Yield Savings,1650.05
TX_100784,USR_11574,2025-10-24,Crypto,121.49
TX_100785,USR_13228,2025-06-16,High-Yield Savings,1104.15
TX_100786,USR_14269,2025-09-02,High-Yield Savings,602.47
TX_100787,USR_10185,2025-09-09,Robo-Advisory,63.34
TX_100788,USR_11318,2025-01-12,Crypto,494.75
TX_100789,USR_10527,2025-05-18,High-Yield Savings,1732.33
TX_100790,USR_13259,2024-10-26,Robo-Advisory,141.11
TX_100791,USR_13483,2024-08-04,Equities,677.22
TX_100792,USR_13019,2024-04-17,Equities,297.77
TX_100793,USR_14779,2024-12-26,Crypto,42.54
TX_100794,USR_12233,2024-12-19,Equities,616.43
TX_100795,USR_11567,2024-05-22,Robo-Advisory,183.56
TX_100796,USR_10574,2025-02-27,Equities,111.16
TX_100797,USR_12034,2024-06-23,Equities,253.13
TX_100798,USR_11324,2024-07-22,Robo-Advisory,173.75
TX_100799,USR_14404,2025-05-14,High-Yield Savings,687.42
TX_100800,USR_11212,2024-11-03,High-Yield Savings,1117.66
TX_100801,USR_11434,2025-10-07,High-Yield Savings,789.05
TX_100802,USR_10537,2024-06-24,Robo-Advisory,429.57
TX_100803,USR_14953,2025-11-28,Crypto,156.34
TX_100804,USR_11574,2024-04-10,Robo-Advisory,247.89
TX_100805,USR_10192,2024-08-05,Crypto,225.35
TX_100806,USR_11186,2025-10-04,Crypto,412.21
TX_100807,USR_14148,2024-12-17,High-Yield Savings,405.07
TX_100808,USR_10474,2024-06-22,Equities,832.37
TX_100809,USR_14269,2024-05-25,Robo-Advisory,194.04
TX_100810,USR_11813,2024-07-02,Equities,468.42
TX_100811,USR_14795,2025-02-20,High-Yield Savings,2167.98
TX_100812,USR_12437,2024-05-24,Robo-Advisory,268.4
TX_100813,USR_13379,2024-03-16,Crypto,40.18
TX_100814,USR_14552,2025-01-20,Crypto,579.41
TX_100815,USR_11354,2024-06-02,Crypto,285.77
TX_100816,USR_13400,2024-06-15,Robo-Advisory,58.31
TX_100817,USR_13754,2025-03-22,Robo-Advisory,81.29
TX_100818,USR_13529,2025-02-04,Robo-Advisory,155.27
TX_100819,USR_10158,2024-04-25,Equities,370.45
TX_100820,USR_11837,2024-04-09,High-Yield Savings,312.51
TX_100821,USR_14611,2024-02-03,Robo-Advisory,203.69
TX_100822,USR_11025,2025-06-14,High-Yield Savings,810.26
TX_100823,USR_10658,2025-02-19,Equities,198.29
TX_100824,USR_10677,2025-08-20,Equities,129.83
TX_100825,USR_14410,2025-05-12,Robo-Advisory,77.32
TX_100826,USR_14046,2025-01-12,Equities,939.02
TX_100827,USR_13821,2024-03-22,Robo-Advisory,500.89
TX_100828,USR_12375,2025-05-03,High-Yield Savings,123.88
TX_100829,USR_10275,2024-11-17,Crypto,46.71
TX_100830,USR_14547,2024-06-16,Crypto,14.27
TX_100831,USR_11588,2024-05-31,Crypto,32.14
TX_100832,USR_14581,2025-07-17,Crypto,22.11
TX_100833,USR_14662,2024-01-02,Crypto,225.54
TX_100834,USR_10245,2024-12-08,Equities,270.12
TX_100835,USR_10888,2025-07-20,Equities,653.25
TX_100836,USR_12211,2024-07-22,Equities,436.43
TX_100837,USR_14025,2024-01-08,Equities,191.03
TX_100838,USR_10000,2025-11-22,Robo-Advisory,231.27
TX_100839,USR_12910,2025-05-20,Crypto,49.58
TX_100840,USR_12184,2024-09-29,High-Yield Savings,604.8
TX_100841,USR_14246,2025-09-12,Equities,1113.97
TX_100842,USR_13251,2024-10-15,Equities,895.08
TX_100843,USR_13051,2024-11-06,Robo-Advisory,197.85
TX_100844,USR_11510,2024-07-21,Equities,141.74
TX_100845,USR_13771,2024-11-24,Crypto,36.03
TX_100846,USR_11128,2024-04-07,Equities,575.75
TX_100847,USR_10697,2024-12-29,Robo-Advisory,229.76
TX_100848,USR_11088,2025-05-05,Crypto,124.62
TX_100849,USR_12419,2024-03-19,Crypto,21.81
TX_100850,USR_12628,2024-11-15,High-Yield Savings,672.43
TX_100851,USR_13789,2024-03-28,Equities,281.61
TX_100852,USR_10685,2024-12-22,Equities,206.77
TX_100853,USR_12756,2025-01-03,Equities,754.25
TX_100854,USR_11842,2024-06-16,High-Yield Savings,272.53
TX_100855,USR_11732,2024-07-04,High-Yield Savings,1963.56
TX_100856,USR_14835,2025-08-17,Robo-Advisory,52.19
TX_100857,USR_14366,2024-01-23,Crypto,35.4
TX_100858,USR_11972,2025-09-06,Robo-Advisory,249.07
TX_100859,USR_10710,2024-12-16,High-Yield Savings,1134.48
TX_100860,USR_10324,2024-12-15,Robo-Advisory,1053.51
TX_100861,USR_14893,2025-06-02,High-Yield Savings,1217.82
TX_100862,USR_12967,2025-03-18,Equities,464.92
TX_100863,USR_13799,2024-04-18,Equities,154.13
TX_100864,USR_12594,2025-01-04,High-Yield Savings,207.69
TX_100865,USR_11092,2025-04-30,High-Yield Savings,1973.89
TX_100866,USR_12955,2024-04-21,Equities,792.77
TX_100867,USR_10211,2024-10-12,High-Yield Savings,761.2
TX_100868,USR_11581,2025-01-28,Crypto,22.18
TX_100869,USR_13831,2024-04-07,High-Yield Savings,886.89
TX_100870,USR_11443,2025-06-08,Equities,306.22
TX_100871,USR_14143,2024-06-15,Robo-Advisory,423.71
TX_100872,USR_14326,2025-08-11,High-Yield Savings,1123.65
TX_100873,USR_10578,2025-03-23,Equities,126.1
TX_100874,USR_12997,2024-10-07,High-Yield Savings,335.34
TX_100875,USR_11754,2024-06-17,Robo-Advisory,73.21
TX_100876,USR_12979,2024-08-13,High-Yield Savings,590.13
TX_100877,USR_13605,2024-11-13,High-Yield Savings,494.06
TX_100878,USR_10421,2024-02-09,Crypto,54.89
TX_100879,USR_10610,2025-05-02,High-Yield Savings,815.15
TX_100880,USR_10445,2025-02-21,Crypto,275.47
TX_100881,USR_10960,2024-11-30,Crypto,66.38
TX_100882,USR_10130,2025-05-29,Robo-Advisory,129.38
TX_100883,USR_12647,2025-03-11,Crypto,103.94
TX_100884,USR_14079,2024-09-07,Robo-Advisory,137.97
TX_100885,USR_12434,2024-04-07,Robo-Advisory,307.74
TX_100886,USR_13729,2024-11-20,High-Yield Savings,184.08
TX_100887,USR_14431,2025-04-14,High-Yield Savings,410.63
TX_100888,USR_11024,2025-10-30,Robo-Advisory,442.08
TX_100889,USR_11652,2025-05-30,Robo-Advisory,628.48
TX_100890,USR_10537,2025-05-16,Robo-Advisory,188.51
TX_100891,USR_14591,2024-10-07,Robo-Advisory,106.45
TX_100892,USR_13083,2024-09-08,Crypto,75.39
TX_100893,USR_10507,2025-03-09,Equities,918.55
TX_100894,USR_13924,2024-09-11,Equities,533.36
TX_100895,USR_10680,2025-02-10,Robo-Advisory,140.74
TX_100896,USR_12612,2025-02-12,Crypto,234.37
TX_100897,USR_14876,2024-11-21,High-Yield Savings,748.26
TX_100898,USR_10759,2024-04-07,High-Yield Savings,285.07
